VREF,IREF,VDD,IDD
+1.800000E+00,+1.625387E-08,+1.800000E+00,+3.465004E-05
+1.799000E+00,-7.245593E-08,+1.800000E+00,+3.474607E-05
+1.798000E+00,-1.579445E-07,+1.800000E+00,+3.482948E-05
+1.797000E+00,-2.453166E-07,+1.800000E+00,+3.491648E-05
+1.796000E+00,-3.297725E-07,+1.800000E+00,+3.500119E-05
+1.795000E+00,-4.170339E-07,+1.800000E+00,+3.509203E-05
+1.794000E+00,-5.011018E-07,+1.800000E+00,+3.517453E-05
+1.793000E+00,-5.878394E-07,+1.800000E+00,+3.526364E-05
+1.792000E+00,-6.701147E-07,+1.800000E+00,+3.534086E-05
+1.791000E+00,-7.562077E-07,+1.800000E+00,+3.543039E-05
+1.790000E+00,-8.392121E-07,+1.800000E+00,+3.550677E-05
+1.789000E+00,-9.250639E-07,+1.800000E+00,+3.559542E-05
+1.788000E+00,-1.007142E-06,+1.800000E+00,+3.568550E-05
+1.787000E+00,-1.091647E-06,+1.800000E+00,+3.575492E-05
+1.786000E+00,-1.173691E-06,+1.800000E+00,+3.586067E-05
+1.785000E+00,-1.258067E-06,+1.800000E+00,+3.595148E-05
+1.784000E+00,-1.337963E-06,+1.800000E+00,+3.601907E-05
+1.783000E+00,-1.421599E-06,+1.800000E+00,+3.609987E-05
+1.782000E+00,-1.502518E-06,+1.800000E+00,+3.618170E-05
+1.781000E+00,-1.585454E-06,+1.800000E+00,+3.627437E-05
+1.780000E+00,-1.665023E-06,+1.800000E+00,+3.634272E-05
+1.779000E+00,-1.747066E-06,+1.800000E+00,+3.643083E-05
+1.778000E+00,-1.826883E-06,+1.800000E+00,+3.651092E-05
+1.777000E+00,-1.909121E-06,+1.800000E+00,+3.659291E-05
+1.776000E+00,-1.987881E-06,+1.800000E+00,+3.668170E-05
+1.775000E+00,-2.069672E-06,+1.800000E+00,+3.676616E-05
+1.774000E+00,-2.146834E-06,+1.800000E+00,+3.682535E-05
+1.773000E+00,-2.227305E-06,+1.800000E+00,+3.690579E-05
+1.772000E+00,-2.304656E-06,+1.800000E+00,+3.697653E-05
+1.771000E+00,-2.384187E-06,+1.800000E+00,+3.705662E-05
+1.770000E+00,-2.461873E-06,+1.800000E+00,+3.713786E-05
+1.769000E+00,-2.542083E-06,+1.800000E+00,+3.721224E-05
+1.768000E+00,-2.617889E-06,+1.800000E+00,+3.728983E-05
+1.767000E+00,-2.696571E-06,+1.800000E+00,+3.736759E-05
+1.766000E+00,-2.771548E-06,+1.800000E+00,+3.743875E-05
+1.765000E+00,-2.849946E-06,+1.800000E+00,+3.752697E-05
+1.764000E+00,-2.924160E-06,+1.800000E+00,+3.759158E-05
+1.763000E+00,-3.001796E-06,+1.800000E+00,+3.767140E-05
+1.762000E+00,-3.077410E-06,+1.800000E+00,+3.775016E-05
+1.761000E+00,-3.155337E-06,+1.800000E+00,+3.783643E-05
+1.760000E+00,-3.229742E-06,+1.800000E+00,+3.792307E-05
+1.759000E+00,-3.305733E-06,+1.800000E+00,+3.800955E-05
+1.758000E+00,-3.379074E-06,+1.800000E+00,+3.807657E-05
+1.757000E+00,-3.453904E-06,+1.800000E+00,+3.814226E-05
+1.756000E+00,-3.527295E-06,+1.800000E+00,+3.820577E-05
+1.755000E+00,-3.602302E-06,+1.800000E+00,+3.829002E-05
+1.754000E+00,-3.675589E-06,+1.800000E+00,+3.836385E-05
+1.753000E+00,-3.749617E-06,+1.800000E+00,+3.843975E-05
+1.752000E+00,-3.822225E-06,+1.800000E+00,+3.850715E-05
+1.751000E+00,-3.896348E-06,+1.800000E+00,+3.859028E-05
+1.750000E+00,-3.966803E-06,+1.800000E+00,+3.865088E-05
+1.749000E+00,-4.039142E-06,+1.800000E+00,+3.871734E-05
+1.748000E+00,-4.109159E-06,+1.800000E+00,+3.878379E-05
+1.747000E+00,-4.181548E-06,+1.800000E+00,+3.885793E-05
+1.746000E+00,-4.251249E-06,+1.800000E+00,+3.893010E-05
+1.745000E+00,-4.322661E-06,+1.800000E+00,+3.900682E-05
+1.744000E+00,-4.391797E-06,+1.800000E+00,+3.907233E-05
+1.743000E+00,-4.463192E-06,+1.800000E+00,+3.913882E-05
+1.742000E+00,-4.532592E-06,+1.800000E+00,+3.920866E-05
+1.741000E+00,-4.602789E-06,+1.800000E+00,+3.927439E-05
+1.740000E+00,-4.670267E-06,+1.800000E+00,+3.934374E-05
+1.739000E+00,-4.742432E-06,+1.800000E+00,+3.942188E-05
+1.738000E+00,-4.809225E-06,+1.800000E+00,+3.948262E-05
